sexo,raça,idade,frequenta_escola,frequentou_escola,curso_frequentado,terminou_curso,V4001,V4002,V4003,V4004,condicao_domicilio,num_pessoas_domicilio,bolsa_familia,aux_governo,renda_per_capita,num_serie,evasao
Mulher,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,717.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,360.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,280.0,3,0.0
Mulher,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - ainda pagando,4,Não,Não,675.0,3,0.0
Homem,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,640.0,1,1.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Sim,Não,Não,Não,Próprio de algum morador - já pago,6,Não,Não,433.0,2,1.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Alugado,3,Não,Não,500.0,2,1.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,1445.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - ainda pagando,3,Não,Não,2267.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Sim,Não,Cedido por empregador,3,Não,Não,733.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Cedido por familiar,4,Não,Não,344.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,300.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por empregador,4,Não,Não,1500.0,3,0.0
Mulher,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Cedido por empregador,4,Não,Não,2325.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - ainda pagando,5,Não,Não,1317.0,3,0.0
Mulher,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Cedido por empregador,3,Não,Não,267.0,2,1.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,762.0,3,0.0
Homem,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,1400.0,3,0.0
Homem,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por empregador,5,Não,Sim,416.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,1500.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Alugado,3,Não,Não,33.0,2,1.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Cedido por empregador,4,Não,Não,600.0,2,1.0
Mulher,Preta,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por empregador,5,Não,Não,760.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Sim,Não,Não,Não,Alugado,3,Não,Não,625.0,2,1.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,1125.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,2,Não,Não,1000.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - ainda pagando,6,Não,Não,833.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,784.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,7,Não,Não,636.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Cedido por familiar,3,Não,Não,357.0,3,0.0
Mulher,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,5,Não,Não,750.0,3,0.0
Mulher,Amarela,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por familiar,4,Não,Não,1625.0,3,0.0
Homem,Preta,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,6,Não,Não,483.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Sim,Próprio de algum morador - já pago,3,Não,Não,812.0,1,1.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,355.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,2,Não,Não,675.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,3,Não,Não,1333.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,1022.0,3,0.0
Homem,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,4,Não,Não,1834.0,3,0.0
Mulher,Preta,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,515.0,3,0.0
Mulher,Preta,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,3,Não,Não,733.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,1067.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,1067.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,500.0,2,1.0
Homem,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por familiar,4,Não,Não,225.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,3,Não,Não,933.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,485.0,3,0.0
Homem,Branca,16,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,5,Não,Não,300.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,500.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por familiar,5,Não,Não,650.0,3,0.0
Mulher,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Alugado,3,Sim,Não,54.0,1,1.0
Mulher,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,390.0,3,0.0
Homem,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,900.0,1,1.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Sim,Alugado,7,Não,Não,591.0,3,0.0
Homem,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por familiar,3,Não,Não,1082.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,320.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por empregador,4,Não,Não,600.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Cedido por familiar,1,Não,Não,1500.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por empregador,5,Não,Não,240.0,3,0.0
Mulher,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Cedido por empregador,4,Não,Não,820.0,3,0.0
Mulher,Branca,16,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Cedido por empregador,3,Não,Não,500.0,1,1.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Cedido por empregador,4,Não,Não,3150.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,1462.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,7,Não,Não,817.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,3,Não,Não,1000.0,3,0.0
Mulher,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,912.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,2,Não,Não,3250.0,3,0.0
Homem,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Próprio de algum morador - já pago,6,Não,Não,40.0,1,1.0
Mulher,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,6,Não,Não,183.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,6,Não,Não,367.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,1500.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,3,Não,Não,1146.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Próprio de algum morador - já pago,2,Não,Não,975.0,1,1.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,4,Não,Não,1888.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,2,Não,Não,1500.0,3,0.0
Mulher,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,1575.0,3,0.0
Homem,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,510.0,3,0.0
Homem,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Sim,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,489.0,2,1.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Sim,Próprio de algum morador - ainda pagando,3,Não,Não,379.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,5,Não,Não,260.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Próprio de algum morador - já pago,2,Não,Não,475.0,2,1.0
Mulher,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,6,Não,Não,373.0,3,0.0
Mulher,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,4,Não,Não,1275.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,7,Não,Não,1326.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,1000.0,3,0.0
Homem,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,1143.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,493.0,3,0.0
Mulher,Preta,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,195.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,957.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,187.0,2,1.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Cedido por familiar,5,Não,Não,360.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,33.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,1054.0,3,0.0
Mulher,Branca,16,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,600.0,2,1.0
Mulher,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,6,Não,Não,617.0,3,0.0
Mulher,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Próprio de algum morador - já pago,8,Não,Não,523.0,1,1.0
Homem,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por empregador,2,Não,Não,750.0,3,0.0
Mulher,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,300.0,3,0.0
Mulher,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Cedido de outra forma,3,Não,Não,527.0,3,1.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,3,Não,Não,500.0,3,0.0
Homem,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Sim,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,800.0,2,1.0
Homem,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,925.0,3,0.0
Mulher,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,3,Não,Não,333.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Cedido por familiar,4,Não,Não,688.0,3,0.0
Mulher,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Cedido por empregador,2,Não,Não,2725.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Sim,Não,Próprio de algum morador - já pago,6,Não,Não,1767.0,3,0.0
Homem,Preta,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,3,Não,Não,800.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por empregador,2,Não,Sim,359.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,322.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,500.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por familiar,1,Não,Não,400.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,710.0,3,0.0
Homem,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - ainda pagando,8,Não,Não,141.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,304.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,2,Não,Não,794.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por familiar,6,Não,Não,148.0,3,0.0
Mulher,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por familiar,6,Não,Não,148.0,3,0.0
Homem,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,463.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,640.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Sim,Não,Não,Não,Cedido por familiar,3,Não,Não,312.0,1,1.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,0.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - ainda pagando,6,Não,Não,467.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,2500.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,469.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,840.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,7,Não,Não,814.0,3,0.0
Homem,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Sim,Não,Não,Não,Alugado,6,Não,Não,850.0,2,1.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,6,Não,Não,2333.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Próprio de algum morador - já pago,2,Não,Não,1400.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,2,Não,Não,600.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,1067.0,3,0.0
Mulher,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por familiar,7,Não,Não,386.0,3,0.0
Homem,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Alugado,3,Não,Não,400.0,1,1.0
Mulher,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,227.0,3,0.0
Homem,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,4,Não,Não,900.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,3,Não,Não,3333.0,3,0.0
Homem,Parda,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,0.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,1,Não,Não,800.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Sim,Não,Próprio de algum morador - já pago,4,Não,Não,545.0,3,0.0
Homem,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por empregador,4,Não,Não,600.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Cedido por empregador,7,Não,Não,741.0,3,0.0
Mulher,Preta,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - ainda pagando,4,Não,Não,550.0,3,0.0
Mulher,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,6667.0,3,0.0
Mulher,Parda,16,Não,Sim,Regular do ensino médio ou do 2º grau,Não,Não,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,1200.0,2,1.0
Mulher,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,9,Não,Não,928.0,3,0.0
Mulher,Branca,17,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,4,Não,Não,800.0,3,0.0
Mulher,Amarela,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Alugado,3,Não,Não,3333.0,3,0.0
Mulher,Parda,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Sim,Não,Não,Não,Alugado,4,Não,Não,675.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,3,Não,Não,1000.0,3,0.0
Homem,Branca,18,Não,Sim,Regular do ensino médio ou do 2º grau,Sim,Não,Não,Não,Não,Próprio de algum morador - já pago,5,Não,Não,11400.0,3,0.0
